fish_id,axis,offset_um
L395_f11,xy,3.643043759761326
L395_f11,xy,4.692375750154776
L395_f11,xy,2.142266167218829
L395_f11,xy,3.7336428269757
L395_f11,xy,5.3403089340555105
L395_f11,xy,0.7216516708525677
L395_f11,xy,1.8846212055479348
L395_f11,xy,1.1801337431378072
L395_f11,xy,4.304987426725318
L395_f11,xy,3.322690261640329
L395_f11,xy,5.192775904536133
L395_f11,xy,5.133368062046022
L395_f11,xy,2.180299214464624
L395_f11,xy,1.8196822320070167
L395_f11,xy,1.8483784174524365
L395_f11,xy,1.6982452174892515
L395_f11,xy,1.930935663270959
L395_f11,xy,3.896427598800115
L395_f11,xy,0.1157989949289039
L395_f11,xy,3.926513850249935
L395_f11,xy,3.3530867239748634
L395_f11,xy,5.541541273391464
L395_f11,xy,2.130493316732989
L395_f11,xy,3.218851928057738
L395_f11,xy,2.519377473584043
L395_f11,xy,2.1982330940177737
L395_f11,xy,1.719072110832765
L395_f11,xy,1.886878059766392
L395_f11,xy,0.8276132698995311
L395_f11,xy,3.7478464555826103
L395_f11,xy,1.0547324662974598
L395_f11,xy,4.891186550306486
L395_f11,xy,2.2758224271249325
L395_f11,xy,0.6261317654980633
L395_f11,xy,2.728158795194848
L395_f11,xy,1.18331892625051
L395_f11,xy,1.9348282996526605
L395_f11,xy,1.7375696857496723
L395_f11,xy,2.839627491528368
L395_f11,xy,2.9017178939908255
L395_f11,xy,2.3218094379585033
L395_f11,xy,1.7221833117849967
L395_f11,xy,1.172155323865088
L395_f11,xy,2.5991184392277726
L395_f11,xy,3.7119692499278703
L395_f11,xy,4.767897879553643
L395_f11,xy,2.0502071758849127
L395_f11,xy,2.0230024061509195
L395_f11,xy,0.8884194013144823
L395_f11,xy,1.7190456025176586
L395_f11,xy,2.798022301315
L395_f11,xy,4.3646216146791215
L395_f11,xy,2.250593080555462
L395_f11,xy,1.8557936638669117
L395_f11,xy,2.528058871946038
L395_f11,xy,3.100346207445651
L395_f11,xy,3.7755522804457904
L395_f11,xy,1.2719567832283831
L395_f11,xy,2.5512977681887548
L395_f11,xy,2.050243558158
L395_f11,xy,3.553211150589549
L395_f11,xy,4.6081396165438955
L395_f11,xy,2.398047234733397
L395_f11,xy,2.2610753965245087
L395_f11,xy,3.0178844093270327
L395_f11,xy,3.256533101998079
L395_f11,xy,2.5459279633674505
L395_f11,xy,2.487549426768935
L395_f11,xy,2.64651703328624
L395_f11,xy,2.593832148563199
L395_f11,xy,2.1789822691147243
