group,population,group_type,plane_idx,func_label,laterality,stim_mode,auc_dff,n_trials,response_class,response_is_active,bpi_category,point_label_id,fish_id
All neurons,all_neurons,all,0,498,ipsi,bout,0.15393254,4.0,bout-responsive,True,bout-responsive,roi:p0:f498,L396_f01
All neurons,all_neurons,all,0,504,ipsi,bout,0.15994024,4.0,bout-responsive,True,weak-response,roi:p0:f504,L396_f01
All neurons,all_neurons,all,0,509,ipsi,bout,0.17002025,4.0,bout-responsive,True,weak-response,roi:p0:f509,L396_f01
All neurons,all_neurons,all,0,510,ipsi,bout,0.33911753,4.0,bout-responsive,True,bout-responsive,roi:p0:f510,L396_f01
All neurons,all_neurons,all,0,512,ipsi,bout,0.13717306,4.0,bout-responsive,True,weak-response,roi:p0:f512,L396_f01
All neurons,all_neurons,all,0,513,ipsi,bout,0.05851461,4.0,bout-responsive,True,weak-response,roi:p0:f513,L396_f01
All neurons,all_neurons,all,0,516,ipsi,bout,0.0944754,4.0,bout-responsive,True,weak-response,roi:p0:f516,L396_f01
All neurons,all_neurons,all,0,527,ipsi,bout,0.57455367,4.0,bout-responsive,True,bout-responsive,roi:p0:f527,L396_f01
All neurons,all_neurons,all,0,564,ipsi,bout,0.06281161,4.0,bout-responsive,True,weak-response,roi:p0:f564,L396_f01
All neurons,all_neurons,all,0,567,ipsi,bout,0.08865021,4.0,bout-responsive,True,weak-response,roi:p0:f567,L396_f01
All neurons,all_neurons,all,0,568,ipsi,bout,0.05145914,4.0,bout-responsive,True,weak-response,roi:p0:f568,L396_f01
All neurons,all_neurons,all,0,573,ipsi,bout,0.1754023,4.0,bout-responsive,True,weak-response,roi:p0:f573,L396_f01
All neurons,all_neurons,all,0,574,ipsi,bout,0.05156146,4.0,bout-responsive,True,weak-response,roi:p0:f574,L396_f01
All neurons,all_neurons,all,0,585,ipsi,bout,0.10552235,4.0,bout-responsive,True,weak-response,roi:p0:f585,L396_f01
All neurons,all_neurons,all,0,600,ipsi,bout,0.053275548,4.0,bout-responsive,True,weak-response,roi:p0:f600,L396_f01
All neurons,all_neurons,all,0,603,ipsi,bout,0.0808021,4.0,bout-responsive,True,weak-response,roi:p0:f603,L396_f01
All neurons,all_neurons,all,0,831,ipsi,bout,0.23479345,4.0,bout-responsive,True,bout-responsive,roi:p0:f831,L396_f01
All neurons,all_neurons,all,1,11,ipsi,bout,0.073753454,4.0,bout-responsive,True,weak-response,roi:p1:f11,L396_f01
All neurons,all_neurons,all,1,37,ipsi,bout,0.06538237,4.0,bout-responsive,True,weak-response,roi:p1:f37,L396_f01
All neurons,all_neurons,all,1,53,ipsi,bout,0.07265313,4.0,bout-responsive,True,weak-response,roi:p1:f53,L396_f01
All neurons,all_neurons,all,1,80,ipsi,bout,0.083175816,4.0,bout-responsive,True,weak-response,roi:p1:f80,L396_f01
All neurons,all_neurons,all,1,189,ipsi,bout,0.07584469,4.0,bout-responsive,True,weak-response,roi:p1:f189,L396_f01
All neurons,all_neurons,all,1,203,ipsi,bout,0.08674523,4.0,bout-responsive,True,weak-response,roi:p1:f203,L396_f01
All neurons,all_neurons,all,1,240,ipsi,bout,0.08375625,4.0,bout-responsive,True,weak-response,roi:p1:f240,L396_f01
All neurons,all_neurons,all,1,243,ipsi,bout,0.27430975,4.0,bout-responsive,True,bout-responsive,roi:p1:f243,L396_f01
All neurons,all_neurons,all,1,247,ipsi,bout,0.48194143,4.0,bout-responsive,True,bout-responsive,roi:p1:f247,L396_f01
All neurons,all_neurons,all,1,248,ipsi,bout,0.9698679,4.0,bout-responsive,True,bout-responsive,roi:p1:f248,L396_f01
All neurons,all_neurons,all,1,250,ipsi,bout,0.08070721,4.0,bout-responsive,True,weak-response,roi:p1:f250,L396_f01
All neurons,all_neurons,all,1,268,ipsi,bout,0.10445766,4.0,bout-responsive,True,weak-response,roi:p1:f268,L396_f01
All neurons,all_neurons,all,1,271,ipsi,bout,0.110305764,4.0,bout-responsive,True,weak-response,roi:p1:f271,L396_f01
All neurons,all_neurons,all,1,277,ipsi,bout,0.07162085,4.0,bout-responsive,True,weak-response,roi:p1:f277,L396_f01
All neurons,all_neurons,all,1,283,ipsi,bout,0.065725766,4.0,bout-responsive,True,weak-response,roi:p1:f283,L396_f01
All neurons,all_neurons,all,1,286,ipsi,bout,0.10452959,4.0,bout-responsive,True,weak-response,roi:p1:f286,L396_f01
All neurons,all_neurons,all,1,289,ipsi,bout,0.06899923,4.0,bout-responsive,True,weak-response,roi:p1:f289,L396_f01
All neurons,all_neurons,all,1,291,ipsi,bout,0.2976691,4.0,bout-responsive,True,weak-response,roi:p1:f291,L396_f01
All neurons,all_neurons,all,1,296,ipsi,bout,0.6850796,4.0,bout-responsive,True,weak-response,roi:p1:f296,L396_f01
All neurons,all_neurons,all,1,301,ipsi,bout,0.68201673,4.0,bout-responsive,True,bout-responsive,roi:p1:f301,L396_f01
All neurons,all_neurons,all,1,308,ipsi,bout,0.12736356,4.0,bout-responsive,True,weak-response,roi:p1:f308,L396_f01
All neurons,all_neurons,all,1,309,ipsi,bout,0.56910825,4.0,bout-responsive,True,bout-responsive,roi:p1:f309,L396_f01
All neurons,all_neurons,all,1,311,ipsi,bout,0.1746108,4.0,bout-responsive,True,weak-response,roi:p1:f311,L396_f01
All neurons,all_neurons,all,1,314,ipsi,bout,0.19738078,4.0,bout-responsive,True,bout-responsive,roi:p1:f314,L396_f01
All neurons,all_neurons,all,1,315,ipsi,bout,0.48023036,4.0,bout-responsive,True,bout-responsive,roi:p1:f315,L396_f01
All neurons,all_neurons,all,1,319,ipsi,bout,0.2525494,4.0,bout-responsive,True,weak-response,roi:p1:f319,L396_f01
All neurons,all_neurons,all,1,330,ipsi,bout,0.35372093,4.0,bout-responsive,True,bout-responsive,roi:p1:f330,L396_f01
All neurons,all_neurons,all,1,331,ipsi,bout,0.90183413,4.0,bout-responsive,True,bout-responsive,roi:p1:f331,L396_f01
All neurons,all_neurons,all,1,333,ipsi,bout,0.19723637,4.0,bout-responsive,True,weak-response,roi:p1:f333,L396_f01
All neurons,all_neurons,all,1,335,ipsi,bout,0.11937781,4.0,bout-responsive,True,weak-response,roi:p1:f335,L396_f01
All neurons,all_neurons,all,1,338,ipsi,bout,0.5689034,4.0,bout-responsive,True,bout-responsive,roi:p1:f338,L396_f01
All neurons,all_neurons,all,1,342,ipsi,bout,0.051918913,4.0,bout-responsive,True,weak-response,roi:p1:f342,L396_f01
All neurons,all_neurons,all,1,343,ipsi,bout,0.42726362,4.0,bout-responsive,True,bout-responsive,roi:p1:f343,L396_f01
All neurons,all_neurons,all,1,344,ipsi,bout,0.7510056,4.0,bout-responsive,True,bout-responsive,roi:p1:f344,L396_f01
All neurons,all_neurons,all,1,345,ipsi,bout,0.21917784,4.0,bout-responsive,True,weak-response,roi:p1:f345,L396_f01
All neurons,all_neurons,all,1,347,ipsi,bout,0.44894162,4.0,bout-responsive,True,bout-responsive,roi:p1:f347,L396_f01
All neurons,all_neurons,all,1,349,ipsi,bout,0.5096706,4.0,bout-responsive,True,bout-responsive,roi:p1:f349,L396_f01
All neurons,all_neurons,all,1,350,ipsi,bout,0.1298168,4.0,bout-responsive,True,weak-response,roi:p1:f350,L396_f01
All neurons,all_neurons,all,1,360,ipsi,bout,0.13116091,4.0,bout-responsive,True,weak-response,roi:p1:f360,L396_f01
All neurons,all_neurons,all,1,362,ipsi,bout,0.5912569,4.0,bout-responsive,True,bout-responsive,roi:p1:f362,L396_f01
All neurons,all_neurons,all,1,363,ipsi,bout,0.64766765,4.0,bout-responsive,True,bout-responsive,roi:p1:f363,L396_f01
All neurons,all_neurons,all,1,371,ipsi,bout,1.1186731,4.0,bout-responsive,True,bout-responsive,roi:p1:f371,L396_f01
All neurons,all_neurons,all,1,372,ipsi,bout,0.1461038,4.0,bout-responsive,True,weak-response,roi:p1:f372,L396_f01
All neurons,all_neurons,all,1,381,ipsi,bout,0.1496161,4.0,bout-responsive,True,weak-response,roi:p1:f381,L396_f01
All neurons,all_neurons,all,1,382,ipsi,bout,0.27635965,4.0,bout-responsive,True,bout-responsive,roi:p1:f382,L396_f01
All neurons,all_neurons,all,1,386,ipsi,bout,0.46254537,4.0,bout-responsive,True,bout-responsive,roi:p1:f386,L396_f01
All neurons,all_neurons,all,1,388,ipsi,bout,0.6295557,4.0,bout-responsive,True,bout-responsive,roi:p1:f388,L396_f01
All neurons,all_neurons,all,1,390,ipsi,bout,0.43280447,4.0,bout-responsive,True,bout-responsive,roi:p1:f390,L396_f01
All neurons,all_neurons,all,1,391,ipsi,bout,0.09259883,4.0,bout-responsive,True,weak-response,roi:p1:f391,L396_f01
All neurons,all_neurons,all,1,393,ipsi,bout,0.32111013,4.0,bout-responsive,True,bout-responsive,roi:p1:f393,L396_f01
All neurons,all_neurons,all,1,396,ipsi,bout,0.14271897,4.0,bout-responsive,True,weak-response,roi:p1:f396,L396_f01
All neurons,all_neurons,all,1,397,ipsi,bout,0.26688483,4.0,bout-responsive,True,weak-response,roi:p1:f397,L396_f01
All neurons,all_neurons,all,1,400,ipsi,bout,0.3793448,4.0,bout-responsive,True,bout-responsive,roi:p1:f400,L396_f01
All neurons,all_neurons,all,1,406,ipsi,bout,0.32024273,4.0,bout-responsive,True,bout-responsive,roi:p1:f406,L396_f01
All neurons,all_neurons,all,1,408,ipsi,bout,0.18269323,4.0,bout-responsive,True,weak-response,roi:p1:f408,L396_f01
All neurons,all_neurons,all,1,411,ipsi,bout,0.18394618,4.0,bout-responsive,True,weak-response,roi:p1:f411,L396_f01
All neurons,all_neurons,all,1,417,ipsi,bout,0.19335859,4.0,bout-responsive,True,weak-response,roi:p1:f417,L396_f01
All neurons,all_neurons,all,1,421,ipsi,bout,0.13242377,4.0,bout-responsive,True,weak-response,roi:p1:f421,L396_f01
All neurons,all_neurons,all,1,425,ipsi,bout,0.3898423,4.0,bout-responsive,True,bout-responsive,roi:p1:f425,L396_f01
All neurons,all_neurons,all,1,428,ipsi,bout,0.15953155,4.0,bout-responsive,True,weak-response,roi:p1:f428,L396_f01
All neurons,all_neurons,all,1,430,ipsi,bout,1.3072597,4.0,bout-responsive,True,bout-responsive,roi:p1:f430,L396_f01
All neurons,all_neurons,all,1,431,ipsi,bout,0.55169886,4.0,bout-responsive,True,bout-responsive,roi:p1:f431,L396_f01
All neurons,all_neurons,all,1,433,ipsi,bout,0.145011,4.0,bout-responsive,True,weak-response,roi:p1:f433,L396_f01
All neurons,all_neurons,all,1,442,ipsi,bout,0.1253652,4.0,bout-responsive,True,weak-response,roi:p1:f442,L396_f01
All neurons,all_neurons,all,1,449,ipsi,bout,0.55860144,4.0,bout-responsive,True,bout-responsive,roi:p1:f449,L396_f01
All neurons,all_neurons,all,1,453,ipsi,bout,0.091084875,4.0,bout-responsive,True,weak-response,roi:p1:f453,L396_f01
All neurons,all_neurons,all,1,486,ipsi,bout,0.08158031,4.0,bout-responsive,True,weak-response,roi:p1:f486,L396_f01
All neurons,all_neurons,all,1,490,ipsi,bout,0.14441858,4.0,bout-responsive,True,weak-response,roi:p1:f490,L396_f01
All neurons,all_neurons,all,1,500,ipsi,bout,0.069917455,4.0,bout-responsive,True,weak-response,roi:p1:f500,L396_f01
All neurons,all_neurons,all,1,504,ipsi,bout,0.16421883,4.0,bout-responsive,True,bout-responsive,roi:p1:f504,L396_f01
All neurons,all_neurons,all,1,510,ipsi,bout,0.2204074,4.0,bout-responsive,True,weak-response,roi:p1:f510,L396_f01
All neurons,all_neurons,all,1,517,ipsi,bout,0.055104095,4.0,bout-responsive,True,weak-response,roi:p1:f517,L396_f01
All neurons,all_neurons,all,1,523,ipsi,bout,0.094701715,4.0,bout-responsive,True,weak-response,roi:p1:f523,L396_f01
All neurons,all_neurons,all,1,531,ipsi,bout,0.08987517,4.0,bout-responsive,True,bout-responsive,roi:p1:f531,L396_f01
All neurons,all_neurons,all,1,535,ipsi,bout,0.16223897,4.0,bout-responsive,True,bout-responsive,roi:p1:f535,L396_f01
All neurons,all_neurons,all,1,542,ipsi,bout,0.2903716,4.0,bout-responsive,True,bout-responsive,roi:p1:f542,L396_f01
All neurons,all_neurons,all,1,545,ipsi,bout,0.06846367,4.0,bout-responsive,True,weak-response,roi:p1:f545,L396_f01
All neurons,all_neurons,all,1,549,ipsi,bout,0.13997696,4.0,bout-responsive,True,weak-response,roi:p1:f549,L396_f01
All neurons,all_neurons,all,1,556,ipsi,bout,0.43436283,4.0,bout-responsive,True,bout-responsive,roi:p1:f556,L396_f01
All neurons,all_neurons,all,1,559,ipsi,bout,0.17024639,4.0,bout-responsive,True,bout-responsive,roi:p1:f559,L396_f01
All neurons,all_neurons,all,1,564,ipsi,bout,0.09458645,4.0,bout-responsive,True,weak-response,roi:p1:f564,L396_f01
All neurons,all_neurons,all,1,567,ipsi,bout,0.2707137,4.0,bout-responsive,True,bout-responsive,roi:p1:f567,L396_f01
All neurons,all_neurons,all,1,572,ipsi,bout,0.06331254,4.0,bout-responsive,True,weak-response,roi:p1:f572,L396_f01
All neurons,all_neurons,all,1,574,ipsi,bout,0.82406414,4.0,bout-responsive,True,bout-responsive,roi:p1:f574,L396_f01
All neurons,all_neurons,all,1,575,ipsi,bout,0.68566793,4.0,bout-responsive,True,bout-responsive,roi:p1:f575,L396_f01
All neurons,all_neurons,all,1,582,ipsi,bout,0.40046304,4.0,bout-responsive,True,bout-responsive,roi:p1:f582,L396_f01
All neurons,all_neurons,all,1,586,ipsi,bout,0.07280624,4.0,bout-responsive,True,weak-response,roi:p1:f586,L396_f01
All neurons,all_neurons,all,1,587,ipsi,bout,0.22862223,4.0,bout-responsive,True,weak-response,roi:p1:f587,L396_f01
All neurons,all_neurons,all,1,588,ipsi,bout,0.078724705,4.0,bout-responsive,True,weak-response,roi:p1:f588,L396_f01
All neurons,all_neurons,all,1,591,ipsi,bout,0.078069426,4.0,bout-responsive,True,weak-response,roi:p1:f591,L396_f01
All neurons,all_neurons,all,1,594,ipsi,bout,0.16511957,4.0,bout-responsive,True,bout-responsive,roi:p1:f594,L396_f01
All neurons,all_neurons,all,1,597,ipsi,bout,0.14523673,4.0,bout-responsive,True,bout-responsive,roi:p1:f597,L396_f01
All neurons,all_neurons,all,1,610,ipsi,bout,0.31724322,4.0,bout-responsive,True,bout-responsive,roi:p1:f610,L396_f01
All neurons,all_neurons,all,1,623,ipsi,bout,0.104300566,4.0,bout-responsive,True,weak-response,roi:p1:f623,L396_f01
All neurons,all_neurons,all,1,624,ipsi,bout,0.5805064,4.0,bout-responsive,True,weak-response,roi:p1:f624,L396_f01
All neurons,all_neurons,all,1,635,ipsi,bout,0.104062036,4.0,bout-responsive,True,weak-response,roi:p1:f635,L396_f01
All neurons,all_neurons,all,1,637,ipsi,bout,0.06264389,4.0,bout-responsive,True,weak-response,roi:p1:f637,L396_f01
All neurons,all_neurons,all,1,638,ipsi,bout,0.28874916,4.0,bout-responsive,True,weak-response,roi:p1:f638,L396_f01
All neurons,all_neurons,all,1,639,ipsi,bout,0.09757243,4.0,bout-responsive,True,weak-response,roi:p1:f639,L396_f01
All neurons,all_neurons,all,1,643,ipsi,bout,0.07512808,4.0,bout-responsive,True,weak-response,roi:p1:f643,L396_f01
All neurons,all_neurons,all,1,644,ipsi,bout,0.22631858,4.0,bout-responsive,True,weak-response,roi:p1:f644,L396_f01
All neurons,all_neurons,all,1,647,ipsi,bout,0.07651192,4.0,bout-responsive,True,weak-response,roi:p1:f647,L396_f01
All neurons,all_neurons,all,1,656,ipsi,bout,0.121992275,4.0,bout-responsive,True,bout-responsive,roi:p1:f656,L396_f01
All neurons,all_neurons,all,1,666,ipsi,bout,0.10785386,4.0,bout-responsive,True,weak-response,roi:p1:f666,L396_f01
All neurons,all_neurons,all,1,667,ipsi,bout,0.12116564,4.0,bout-responsive,True,weak-response,roi:p1:f667,L396_f01
All neurons,all_neurons,all,1,679,ipsi,bout,0.064322636,4.0,bout-responsive,True,weak-response,roi:p1:f679,L396_f01
All neurons,all_neurons,all,1,685,ipsi,bout,0.07742906,4.0,bout-responsive,True,weak-response,roi:p1:f685,L396_f01
All neurons,all_neurons,all,1,710,ipsi,bout,0.05822789,4.0,bout-responsive,True,weak-response,roi:p1:f710,L396_f01
All neurons,all_neurons,all,1,717,ipsi,bout,0.05965439,4.0,bout-responsive,True,bout-responsive,roi:p1:f717,L396_f01
All neurons,all_neurons,all,1,721,ipsi,bout,0.20219521,4.0,bout-responsive,True,weak-response,roi:p1:f721,L396_f01
All neurons,all_neurons,all,1,726,ipsi,bout,0.09754623,4.0,bout-responsive,True,weak-response,roi:p1:f726,L396_f01
All neurons,all_neurons,all,1,753,ipsi,bout,0.17636073,4.0,bout-responsive,True,bout-responsive,roi:p1:f753,L396_f01
All neurons,all_neurons,all,1,760,ipsi,bout,0.05165817,4.0,bout-responsive,True,weak-response,roi:p1:f760,L396_f01
All neurons,all_neurons,all,1,891,ipsi,bout,0.19469005,4.0,bout-responsive,True,weak-response,roi:p1:f891,L396_f01
All neurons,all_neurons,all,1,991,ipsi,bout,0.10954783,4.0,bout-responsive,True,weak-response,roi:p1:f991,L396_f01
All neurons,all_neurons,all,1,992,ipsi,bout,0.05947437,4.0,bout-responsive,True,weak-response,roi:p1:f992,L396_f01
All neurons,all_neurons,all,2,6,ipsi,bout,0.088568866,4.0,bout-responsive,True,weak-response,roi:p2:f6,L396_f01
All neurons,all_neurons,all,2,58,ipsi,bout,0.0688099,4.0,bout-responsive,True,weak-response,roi:p2:f58,L396_f01
All neurons,all_neurons,all,2,115,ipsi,bout,0.078616805,4.0,bout-responsive,True,weak-response,roi:p2:f115,L396_f01
All neurons,all_neurons,all,2,124,ipsi,bout,0.13249403,4.0,bout-responsive,True,weak-response,roi:p2:f124,L396_f01
All neurons,all_neurons,all,2,172,ipsi,bout,0.048336722,4.0,bout-responsive,True,weak-response,roi:p2:f172,L396_f01
All neurons,all_neurons,all,2,173,ipsi,bout,0.0537975,4.0,bout-responsive,True,weak-response,roi:p2:f173,L396_f01
All neurons,all_neurons,all,2,175,ipsi,bout,0.07793835,4.0,bout-responsive,True,weak-response,roi:p2:f175,L396_f01
All neurons,all_neurons,all,2,179,ipsi,bout,0.1562415,4.0,bout-responsive,True,weak-response,roi:p2:f179,L396_f01
All neurons,all_neurons,all,2,183,ipsi,bout,0.05560888,4.0,bout-responsive,True,weak-response,roi:p2:f183,L396_f01
All neurons,all_neurons,all,2,190,ipsi,bout,0.239781,4.0,bout-responsive,True,weak-response,roi:p2:f190,L396_f01
All neurons,all_neurons,all,2,194,ipsi,bout,0.112241335,4.0,bout-responsive,True,weak-response,roi:p2:f194,L396_f01
All neurons,all_neurons,all,2,196,ipsi,bout,0.06390694,4.0,bout-responsive,True,weak-response,roi:p2:f196,L396_f01
All neurons,all_neurons,all,2,198,ipsi,bout,0.081942044,4.0,bout-responsive,True,weak-response,roi:p2:f198,L396_f01
All neurons,all_neurons,all,2,200,ipsi,bout,0.080725044,4.0,bout-responsive,True,weak-response,roi:p2:f200,L396_f01
All neurons,all_neurons,all,2,202,ipsi,bout,0.055930436,4.0,bout-responsive,True,weak-response,roi:p2:f202,L396_f01
All neurons,all_neurons,all,2,214,ipsi,bout,0.09069346,4.0,bout-responsive,True,weak-response,roi:p2:f214,L396_f01
All neurons,all_neurons,all,2,218,ipsi,bout,0.09197874,4.0,bout-responsive,True,weak-response,roi:p2:f218,L396_f01
All neurons,all_neurons,all,2,222,ipsi,bout,0.09624043,4.0,bout-responsive,True,weak-response,roi:p2:f222,L396_f01
All neurons,all_neurons,all,2,224,ipsi,bout,0.0772091,4.0,bout-responsive,True,weak-response,roi:p2:f224,L396_f01
All neurons,all_neurons,all,2,233,ipsi,bout,0.12789667,4.0,bout-responsive,True,weak-response,roi:p2:f233,L396_f01
All neurons,all_neurons,all,2,235,ipsi,bout,0.06537663,4.0,bout-responsive,True,weak-response,roi:p2:f235,L396_f01
All neurons,all_neurons,all,2,236,ipsi,bout,0.08636852,4.0,bout-responsive,True,weak-response,roi:p2:f236,L396_f01
All neurons,all_neurons,all,2,244,ipsi,bout,0.063110426,4.0,bout-responsive,True,weak-response,roi:p2:f244,L396_f01
All neurons,all_neurons,all,2,247,ipsi,bout,0.19494331,4.0,bout-responsive,True,weak-response,roi:p2:f247,L396_f01
All neurons,all_neurons,all,2,248,ipsi,bout,0.66463935,4.0,bout-responsive,True,bout-responsive,roi:p2:f248,L396_f01
All neurons,all_neurons,all,2,250,ipsi,bout,0.26805693,4.0,bout-responsive,True,bout-responsive,roi:p2:f250,L396_f01
All neurons,all_neurons,all,2,251,ipsi,bout,0.24687944,4.0,bout-responsive,True,bout-responsive,roi:p2:f251,L396_f01
All neurons,all_neurons,all,2,252,ipsi,bout,0.17945075,4.0,bout-responsive,True,weak-response,roi:p2:f252,L396_f01
All neurons,all_neurons,all,2,253,ipsi,bout,0.086380996,4.0,bout-responsive,True,weak-response,roi:p2:f253,L396_f01
All neurons,all_neurons,all,2,257,ipsi,bout,0.11793176,4.0,bout-responsive,True,weak-response,roi:p2:f257,L396_f01
All neurons,all_neurons,all,2,262,ipsi,bout,0.07478395,4.0,bout-responsive,True,weak-response,roi:p2:f262,L396_f01
All neurons,all_neurons,all,2,264,ipsi,bout,0.26293826,4.0,bout-responsive,True,bout-responsive,roi:p2:f264,L396_f01
All neurons,all_neurons,all,2,270,ipsi,bout,0.072284654,4.0,bout-responsive,True,weak-response,roi:p2:f270,L396_f01
All neurons,all_neurons,all,2,274,ipsi,bout,0.94035935,4.0,bout-responsive,True,bout-responsive,roi:p2:f274,L396_f01
All neurons,all_neurons,all,2,275,ipsi,bout,0.46573737,4.0,bout-responsive,True,bout-responsive,roi:p2:f275,L396_f01
All neurons,all_neurons,all,2,279,ipsi,bout,0.11735605,4.0,bout-responsive,True,weak-response,roi:p2:f279,L396_f01
All neurons,all_neurons,all,2,282,ipsi,bout,2.0528579,4.0,bout-responsive,True,bout-responsive,roi:p2:f282,L396_f01
All neurons,all_neurons,all,2,285,ipsi,bout,0.4348323,4.0,bout-responsive,True,bout-responsive,roi:p2:f285,L396_f01
All neurons,all_neurons,all,2,288,ipsi,bout,0.06409053,4.0,bout-responsive,True,weak-response,roi:p2:f288,L396_f01
All neurons,all_neurons,all,2,289,ipsi,bout,0.22341537,4.0,bout-responsive,True,bout-responsive,roi:p2:f289,L396_f01
All neurons,all_neurons,all,2,294,ipsi,bout,0.4444088,4.0,bout-responsive,True,bout-responsive,roi:p2:f294,L396_f01
All neurons,all_neurons,all,2,298,ipsi,bout,0.56378466,4.0,bout-responsive,True,bout-responsive,roi:p2:f298,L396_f01
All neurons,all_neurons,all,2,304,ipsi,bout,0.60879344,4.0,bout-responsive,True,bout-responsive,roi:p2:f304,L396_f01
All neurons,all_neurons,all,2,306,ipsi,bout,0.19087501,4.0,bout-responsive,True,bout-responsive,roi:p2:f306,L396_f01
All neurons,all_neurons,all,2,307,ipsi,bout,0.29393592,4.0,bout-responsive,True,bout-responsive,roi:p2:f307,L396_f01
All neurons,all_neurons,all,2,311,ipsi,bout,0.372578,4.0,bout-responsive,True,bout-responsive,roi:p2:f311,L396_f01
All neurons,all_neurons,all,2,312,ipsi,bout,0.860982,4.0,bout-responsive,True,bout-responsive,roi:p2:f312,L396_f01
All neurons,all_neurons,all,2,313,ipsi,bout,0.07595396,4.0,bout-responsive,True,weak-response,roi:p2:f313,L396_f01
All neurons,all_neurons,all,2,319,ipsi,bout,0.31710964,4.0,bout-responsive,True,bout-responsive,roi:p2:f319,L396_f01
All neurons,all_neurons,all,2,320,ipsi,bout,0.49069855,4.0,bout-responsive,True,bout-responsive,roi:p2:f320,L396_f01
All neurons,all_neurons,all,2,323,ipsi,bout,0.50839585,4.0,bout-responsive,True,bout-responsive,roi:p2:f323,L396_f01
All neurons,all_neurons,all,2,326,ipsi,bout,0.30005056,4.0,bout-responsive,True,bout-responsive,roi:p2:f326,L396_f01
All neurons,all_neurons,all,2,329,ipsi,bout,0.23137023,4.0,bout-responsive,True,weak-response,roi:p2:f329,L396_f01
All neurons,all_neurons,all,2,330,ipsi,bout,0.78587204,4.0,bout-responsive,True,bout-responsive,roi:p2:f330,L396_f01
All neurons,all_neurons,all,2,336,ipsi,bout,0.57073337,4.0,bout-responsive,True,bout-responsive,roi:p2:f336,L396_f01
All neurons,all_neurons,all,2,337,ipsi,bout,0.2502028,4.0,bout-responsive,True,bout-responsive,roi:p2:f337,L396_f01
All neurons,all_neurons,all,2,338,ipsi,bout,0.7880985,4.0,bout-responsive,True,bout-responsive,roi:p2:f338,L396_f01
All neurons,all_neurons,all,2,340,ipsi,bout,0.11446904,4.0,bout-responsive,True,weak-response,roi:p2:f340,L396_f01
All neurons,all_neurons,all,2,346,ipsi,bout,0.834086,4.0,bout-responsive,True,bout-responsive,roi:p2:f346,L396_f01
All neurons,all_neurons,all,2,351,ipsi,bout,0.5860119,4.0,bout-responsive,True,bout-responsive,roi:p2:f351,L396_f01
All neurons,all_neurons,all,2,355,ipsi,bout,0.3999496,4.0,bout-responsive,True,bout-responsive,roi:p2:f355,L396_f01
All neurons,all_neurons,all,2,358,ipsi,bout,0.2028397,4.0,bout-responsive,True,bout-responsive,roi:p2:f358,L396_f01
All neurons,all_neurons,all,2,362,ipsi,bout,0.15213895,4.0,bout-responsive,True,weak-response,roi:p2:f362,L396_f01
All neurons,all_neurons,all,2,363,ipsi,bout,1.0541093,4.0,bout-responsive,True,bout-responsive,roi:p2:f363,L396_f01
All neurons,all_neurons,all,2,365,ipsi,bout,0.88924783,4.0,bout-responsive,True,bout-responsive,roi:p2:f365,L396_f01
All neurons,all_neurons,all,2,366,ipsi,bout,0.27884498,4.0,bout-responsive,True,bout-responsive,roi:p2:f366,L396_f01
All neurons,all_neurons,all,2,369,ipsi,bout,0.34307978,4.0,bout-responsive,True,bout-responsive,roi:p2:f369,L396_f01
All neurons,all_neurons,all,2,370,ipsi,bout,0.07665198,4.0,bout-responsive,True,weak-response,roi:p2:f370,L396_f01
All neurons,all_neurons,all,2,374,ipsi,bout,0.26836517,4.0,bout-responsive,True,bout-responsive,roi:p2:f374,L396_f01
All neurons,all_neurons,all,2,376,ipsi,bout,0.2242011,4.0,bout-responsive,True,bout-responsive,roi:p2:f376,L396_f01
All neurons,all_neurons,all,2,385,ipsi,bout,0.19951525,4.0,bout-responsive,True,weak-response,roi:p2:f385,L396_f01
All neurons,all_neurons,all,2,387,ipsi,bout,0.9791155,4.0,bout-responsive,True,bout-responsive,roi:p2:f387,L396_f01
All neurons,all_neurons,all,2,389,ipsi,bout,0.35092798,4.0,bout-responsive,True,bout-responsive,roi:p2:f389,L396_f01
All neurons,all_neurons,all,2,394,ipsi,bout,0.78402746,4.0,bout-responsive,True,bout-responsive,roi:p2:f394,L396_f01
All neurons,all_neurons,all,2,395,ipsi,bout,0.1153154,4.0,bout-responsive,True,bout-responsive,roi:p2:f395,L396_f01
All neurons,all_neurons,all,2,397,ipsi,bout,0.16514835,4.0,bout-responsive,True,weak-response,roi:p2:f397,L396_f01
All neurons,all_neurons,all,2,398,ipsi,bout,0.07945028,4.0,bout-responsive,True,weak-response,roi:p2:f398,L396_f01
All neurons,all_neurons,all,2,399,ipsi,bout,0.41647956,4.0,bout-responsive,True,bout-responsive,roi:p2:f399,L396_f01
All neurons,all_neurons,all,2,400,ipsi,bout,0.059035525,4.0,bout-responsive,True,weak-response,roi:p2:f400,L396_f01
All neurons,all_neurons,all,2,408,ipsi,bout,0.27439186,4.0,bout-responsive,True,bout-responsive,roi:p2:f408,L396_f01
All neurons,all_neurons,all,2,410,ipsi,bout,0.12198277,4.0,bout-responsive,True,weak-response,roi:p2:f410,L396_f01
All neurons,all_neurons,all,2,413,ipsi,bout,0.36341402,4.0,bout-responsive,True,bout-responsive,roi:p2:f413,L396_f01
